Anime_id,Name,Genres,,,,,,,,,,,,,,
284,Area 88 (TV),"Action, Drama, Military, Romance, Shounen",,,,,,,,,,,,,,
285,Argento Soma,"Action, Adventure, Drama, Mecha, Military, Sci-Fi",,,,,,,,,,,,,,
286,B'T X,"Adventure, Mecha, Sci-Fi, Shounen",,,,,,,,,,,,,,
287,Grappler Baki (TV),"Action, Sports, Martial Arts, Shounen",,,,,,,,,,,,,,
288,Bakuten Shoot Beyblade,"Action, Sci-Fi, Adventure, Comedy, Sports, Shounen",,,,,,,,,,,,,,
289,Comic Party,"Comedy, Drama",,,,,,,,,,,,,,
290,Seikai no Monshou,"Action, Military, Sci-Fi, Space, Romance",,,,,,,,,,,,,,
291,D.C.S.S: Da Capo Second Season,"Comedy, Harem, Romance, Supernatural, Drama",,,,,,,,,,,,,,
292,Dear Boys,"Drama, Shounen, Sports",,,,,,,,,,,,,,
293,Di Gi Charat,"Comedy, Fantasy, Sci-Fi",,,,,,,,,,,,,,
294,Divergence Eve,"Adventure, Comedy, Drama, Mecha, Military, Sci-Fi, Space",,,,,,,,,,,,,,
295,Divergence Eve 2: Misaki Chronicles,"Adventure, Drama, Mecha, Military, Sci-Fi, Space",,,,,,,,,,,,,,
296,Dragon Drive,"Action, Sci-Fi, Adventure, Comedy, Fantasy, School, Shounen",,,,,,,,,,,,,,
297,Grenadier: Hohoemi no Senshi,"Action, Ecchi, Adventure, Comedy, Shounen",,,,,,,,,,,,,,
298,.hack//Tasogare no Udewa Densetsu,"Adventure, Comedy, Fantasy, Game, Sci-Fi, Shounen",,,,,,,,,,,,,,
299,.hack//Liminality,"Game, Mystery, Sci-Fi",,,,,,,,,,,,,,
300,3x3 Eyes,"Action, Demons, Fantasy, Horror, Romance",,,,,,,,,,,,,,
301,Cinderella Boy,"Action, Adventure, Mystery, Comedy, Seinen",,,,,,,,,,,,,,
302,Mirai Shounen Conan,"Adventure, Drama, Sci-Fi",,,,,,,,,,,,,,
303,Aa! Megami-sama!: Chichaitte Koto wa Benri da ne,"Comedy, Magic, Supernatural",,,,,,,,,,,,,,
304,Aa! Megami-sama! Movie,"Comedy, Magic, Romance, Seinen, Supernatural",,,,,,,,,,,,,,
305,Abashiri Ikka,"Action, Comedy, Shounen",,,,,,,,,,,,,,
306,Abenobashi MahouâShoutengai,"Comedy, Parody, Ecchi, Fantasy",,,,,,,,,,,,,,
307,Kerokko Demetan,"Kids, Fantasy, Comedy",,,,,,,,,,,,,,
308,Zettai Shounen,"Sci-Fi, Mystery, Drama, Fantasy, Shounen",,,,,,,,,,,,,,
309,Akahori Gedou Hour Rabuge,"Comedy, Magic, Parody",,,,,,,,,,,,,,
310,"Chiisana Obake: Acchi, Kocchi, Socchi","Comedy, Supernatural",,,,,,,,,,,,,,
311,Ace wo Nerae!,"Sports, Drama, Romance, School, Shoujo",,,,,,,,,,,,,,
312,Ace wo Nerae!: Final Stage,"Action, Drama, Sports",,,,,,,,,,,,,,
313,Ace wo Nerae! (1979),"Sports, Drama, Romance, School, Shoujo",,,,,,,,,,,,,,
314,Ace wo Nerae! 2,"Drama, Shoujo, Sports",,,,,,,,,,,,,,
315,Xiao Qian,"Action, Drama, Fantasy, Romance",,,,,,,,,,,,,,
316,Nageki no Kenkou Yuuryouji,"Comedy, Hentai, Yuri",,,,,,,,,,,,,,
317,Final Fantasy VII: Advent Children,"Action, Super Power, Fantasy",,,,,,,,,,,,,,
318,Hand Maid May,"Comedy, Ecchi, Harem, Romance, Sci-Fi",,,,,,,,,,,,,,
319,Happy World!,"Ecchi, Fantasy, Comedy, Romance",,,,,,,,,,,,,,
320,A Kite,"Action, Hentai, Police, Drama",,,,,,,,,,,,,,
321,Najica Dengeki Sakusen,"Action, Ecchi, Comedy, Sci-Fi",,,,,,,,,,,,,,
322,Paradise Kiss,"Comedy, Drama, Josei, Romance, Slice of Life",,,,,,,,,,,,,,
323,Mousou Dairinin,"Mystery, Dementia, Police, Psychological, Supernatural, Drama, Thriller",,,,,,,,,,,,,,
324,Kidou Keisatsu Patlabor: On Television,"Comedy, Mecha, Police, Sci-Fi",,,,,,,,,,,,,,
325,Peach Girl,"Slice of Life, Drama, Romance, School, Shoujo",,,,,,,,,,,,,,
326,Petshop of Horrors,"Horror, Josei, Mystery, Supernatural",,,,,,,,,,,,,,
327,Puchi Pri*Yucie,"Comedy, Magic, Fantasy, Shoujo",,,,,,,,,,,,,,
328,Piano (TV),"Music, Slice of Life, Drama, Romance, Shoujo",,,,,,,,,,,,,,
329,Planetes,"Drama, Romance, Sci-Fi, Seinen, Space",,,,,,,,,,,,,,
330,Midori no Hibi,"Comedy, Drama, Romance, Ecchi, Shounen",,,,,,,,,,,,,,
331,Mahoujin Guruguru,"Adventure, Comedy, Magic, Fantasy, Shounen",,,,,,,,,,,,,,
332,Dokidokiâ¡Densetsu: Mahoujin Guruguru,"Adventure, Comedy, Magic, Fantasy, Shounen",,,,,,,,,,,,,,
333,Mama wa Shougaku 4 Nensei,"Comedy, Drama, Sci-Fi",,,,,,,,,,,,,,
334,Marmalade Boy,"Comedy, Drama, Romance, Shoujo",,,,,,,,,,,,,,
335,Matantei Loki Ragnarok,"Comedy, Magic, Mystery, Shounen, Supernatural",,,,,,,,,,,,,,
336,Ginyuu Mokushiroku Meine Liebe,"Fantasy, Shoujo",,,,,,,,,,,,,,
337,Psychic Academy,"Comedy, Romance, Supernatural",,,,,,,,,,,,,,
338,Versailles no Bara,"Military, Historical, Drama, Romance, Shoujo",,,,,,,,,,,,,,
339,Serial Experiments Lain,"Dementia, Drama, Mystery, Psychological, Sci-Fi, Supernatural",,,,,,,,,,,,,,
340,Mutsu Enmei Ryuu Gaiden: Shura no Toki,"Action, Historical, Martial Arts, Samurai, Shounen",,,,,,,,,,,,,,
341,Spiral: Suiri no Kizuna,"Drama, Mystery, Shounen",,,,,,,,,,,,,,
342,Starship Operators,"Drama, Military, Sci-Fi, Space",,,,,,,,,,,,,,
343,Tsukuyomi: Moon Phase,"Comedy, Romance, Vampire, Fantasy, Seinen",,,,,,,,,,,,,,
344,Futatsu no Spica,"Sci-Fi, Supernatural, Drama, School",,,,,,,,,,,,,,
345,Eikoku Koi Monogatari Emma,"Slice of Life, Historical, Drama, Romance, Seinen",,,,,,,,,,,,,,
346,W: Wish,"Drama, Harem, Romance, School, Slice of Life",,,,,,,,,,,,,,
347,Wild Arms: Twilight Venom,"Action, Sci-Fi, Adventure, Magic, Vampire, Fantasy",,,,,,,,,,,,,,
348,Binzume Yousei,"Comedy, Fantasy, Magic, Slice of Life",,,,,,,,,,,,,,
349,Magical Canan,"Supernatural, Drama, Magic, Fantasy",,,,,,,,,,,,,,
350,Ojamajo Doremi,"Comedy, Magic",,,,,,,,,,,,,,
351,Ojamajo Doremi Sharp,"Comedy, Magic, Shoujo",,,,,,,,,,,,,,
352,Motto! Ojamajo Doremi,"Magic, Fantasy, Comedy, Shoujo",,,,,,,,,,,,,,
353,Ojamajo Doremi Dokkaan!,"Comedy, Magic, Shoujo",,,,,,,,,,,,,,
354,UGâUltimate Girls,"Comedy, Ecchi, Magic, Sci-Fi",,,,,,,,,,,,,,
355,Shakugan no Shana,"Action, Drama, Fantasy, Romance, School, Supernatural",,,,,,,,,,,,,,
356,Fate/stay night,"Action, Supernatural, Magic, Romance, Fantasy",,,,,,,,,,,,,,
357,Bokusatsu Tenshi Dokuro-chan,"Comedy, Magic, Ecchi",,,,,,,,,,,,,,
358,"Iriya no Sora, UFO no Natsu","Drama, Romance, Sci-Fi",,,,,,,,,,,,,,
359,I'll/CKBC,"Action, Sports, School, Shounen",,,,,,,,,,,,,,
360,Himiko-den,"Adventure, Supernatural, Drama, Fantasy",,,,,,,,,,,,,,
361,Memories Off,"Romance, Drama",,,,,,,,,,,,,,
362,Memories Off 2nd,"Romance, Drama",,,,,,,,,,,,,,
363,Memories Off 3.5,"Romance, Drama",,,,,,,,,,,,,,
364,Gallery Fake,"Mystery, Seinen",,,,,,,,,,,,,,
365,Fake,"Police, Comedy, Romance, Mystery, Shounen Ai",,,,,,,,,,,,,,
366,AIKa,"Action, Ecchi, Adventure, Comedy, Sci-Fi",,,,,,,,,,,,,,
367,Akazukin Chacha OVA,"Comedy, Fantasy, Magic",,,,,,,,,,,,,,
368,Bible Black,Hentai,,,,,,,,,,,,,,
369,Boogiepop wa Warawanai,"Psychological, Supernatural, Dementia, Mystery, Drama, Horror",,,,,,,,,,,,,,
370,Burn Up Excess,"Action, Adventure, Comedy, Ecchi, Police, Sci-Fi, Shounen",,,,,,,,,,,,,,
371,Cardcaptor Sakura Movie 1,"Comedy, Drama, Magic, Fantasy, Shoujo",,,,,,,,,,,,,,
372,Cardcaptor Sakura Movie 2: Fuuin Sareta Card,"Comedy, Drama, Fantasy, Magic, Romance, Shoujo",,,,,,,,,,,,,,
373,Bannou Bunka Neko-Musume,"Sci-Fi, Adventure, Comedy, Mecha, Seinen",,,,,,,,,,,,,,
374,Bannou Bunka Neko-Musume DASH!,"Action, Comedy, Ecchi, Romance, Sci-Fi",,,,,,,,,,,,,,
375,Bannou Bunka Neko-Musume (1998),"Action, Adventure, Comedy, Mecha, Sci-Fi, Seinen",,,,,,,,,,,,,,
376,"Elfen Lied: Tooriame nite Arui wa, Shoujo wa Ikani Shite Sono Shinjou ni Itatta ka? - Regenschauer","Horror, Psychological, Supernatural, Drama, Ecchi, Seinen",,,,,,,,,,,,,,
377,eX-Driver,"Action, Adventure, Cars, Comedy, Sci-Fi, Shounen",,,,,,,,,,,,,,
378,eX-Driver the Movie,"Action, Adventure, Cars, Comedy, Sci-Fi, Shounen",,,,,,,,,,,,,,
379,Heppoko Jikken Animation Excelâ¥Saga,"Comedy, Parody, Sci-Fi, Shounen",,,,,,,,,,,,,,
380,Fushigi Yuugi OVA,"Adventure, Fantasy, Romance, Comedy, Historical, Shoujo",,,,,,,,,,,,,,
381,Fushigi Yuugi: Dai Ni Bu,"Adventure, Drama, Fantasy, Historical, Martial Arts, Romance, Shoujo",,,,,,,,,,,,,,
382,Futari Ecchi,"Comedy, Ecchi, Romance, Seinen, Slice of Life",,,,,,,,,,,,,,
383,Galaxy Angel,"Comedy, Sci-Fi",,,,,,,,,,,,,,
384,Gantz,"Action, Sci-Fi, Horror, Psychological, Supernatural, Drama, Ecchi",,,,,,,,,,,,,,
385,Gilgamesh,"Drama, Fantasy, Sci-Fi, Supernatural",,,,,,,,,,,,,,
386,H2,"Comedy, Sports, Romance, Shounen",,,,,,,,,,,,,,
387,Haibane Renmei,"Slice of Life, Mystery, Psychological, Drama, Fantasy",,,,,,,,,,,,,,
388,Capeta,"Cars, Shounen, Sports",,,,,,,,,,,,,,
389,Karas,"Action, Sci-Fi, Super Power, Fantasy",,,,,,,,,,,,,,
390,Suzuka,"Sports, Drama, Romance, Shounen",,,,,,,,,,,,,,
391,Tales of Phantasia The Animation,"Adventure, Fantasy, Shounen",,,,,,,,,,,,,,
392,YuuâYuuâHakusho,"Action, Comedy, Demons, Supernatural, Martial Arts, Shounen",,,,,,,,,,,,,,
393,Escaflowne,"Adventure, Drama, Fantasy, Mecha, Romance, Sci-Fi, Shoujo",,,,,,,,,,,,,,
394,Ai Yori Aoshi: Enishi,"Comedy, Drama, Harem, Romance, Slice of Life",,,,,,,,,,,,,,
395,Gantz 2nd Stage,"Action, Sci-Fi, Horror, Psychological, Supernatural, Drama, Ecchi",,,,,,,,,,,,,,
396,Seikai no Senki,"Action, Military, Romance, Sci-Fi, Space",,,,,,,,,,,,,,
397,Seikai no Senki II,"Action, Military, Romance, Sci-Fi, Space",,,,,,,,,,,,,,
398,Seikai no Senki III,"Action, Military, Romance, Sci-Fi, Space",,,,,,,,,,,,,,
399,Seikai no Senki Special,"Action, Military, Romance, Sci-Fi, Space",,,,,,,,,,,,,,
400,Seihou Bukyou Outlaw Star,"Action, Sci-Fi, Adventure, Space, Comedy",,,,,,,,,,,,,,
401,Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen,"Romance, Samurai, Historical, Drama, Shounen",,,,,,,,,,,,,,
402,Otogi Juushi Akazukin OVA,"Adventure, Comedy, Magic, Fantasy",,,,,,,,,,,,,,
403,Hanaukyou Maid-tai,"Comedy, Ecchi, Harem, Romance",,,,,,,,,,,,,,
404,Bastard!!: Ankoku no Hakaishin,"Action, Adventure, Comedy, Ecchi, Fantasy, Seinen",,,,,,,,,,,,,,
405,Blood: The Last Vampire,"Horror, Supernatural, Vampire",,,,,,,,,,,,,,
406,Buzzer Beater,"Shounen, Sports",,,,,,,,,,,,,,
407,Tantei Gakuen Q,"Comedy, Drama, Mystery, Police, Shounen",,,,,,,,,,,,,,
408,Final Fantasy VII: Last Order,"Action, Adventure, Drama, Fantasy, Sci-Fi",,,,,,,,,,,,,,
411,Gun x Sword,"Action, Adventure, Drama, Mecha, Sci-Fi, Shounen",,,,,,,,,,,,,,
412,Kore ga Watashi no Goshujinsama,"Comedy, Ecchi, Slice of Life",,,,,,,,,,,,,,
413,Hametsu no Mars,"Sci-Fi, Horror",,,,,,,,,,,,,,
415,Tonari no Yamada-kun,"Slice of Life, Comedy",,,,,,,,,,,,,,
416,Kurenai no Buta,"Action, Military, Adventure, Comedy, Historical, Drama, Romance",,,,,,,,,,,,,,
417,RagnarÃ¶k The Animation,"Action, Magic, Fantasy",,,,,,,,,,,,,,
418,Ranma Â½: Chuugoku Nekonron Daikessen! Okite Yaburi no Gekitou-hen!!,"Adventure, Comedy, Shounen",,,,,,,,,,,,,,
419,Samurai Deeper Kyou,"Adventure, Comedy, Historical, Supernatural, Samurai, Shounen",,,,,,,,,,,,,,
420,Spriggan,"Adventure, Military, Sci-Fi, Shounen",,,,,,,,,,,,,,
421,Stratos 4,"Comedy, Military, Sci-Fi, Shounen",,,,,,,,,,,,,,
422,Stratos 4 OVA,"Comedy, Military, Sci-Fi, Shounen",,,,,,,,,,,,,,
423,Stratos 4 Advance,"Comedy, Military, Sci-Fi, Shounen",,,,,,,,,,,,,,
424,Dirty Pair,"Adventure, Comedy, Police, Sci-Fi",,,,,,,,,,,,,,
425,Shiritsu Araiso Koutougakkou Seitokai Shikkoubu,"Comedy, Sports, Shounen Ai",,,,,,,,,,,,,,
426,Final Fantasy,"Action, Adventure, Comedy, Fantasy",,,,,,,,,,,,,,
427,Kaleido Star,"Comedy, Sports, Drama, Fantasy, Shoujo",,,,,,,,,,,,,,
428,Kaleido Star: Aratanaru Tsubasa - Extra Stage,"Adventure, Comedy, Sports, Drama, Shoujo",,,,,,,,,,,,,,
429,Kaleido Star: Legend of Phoenix - Layla Hamilton Monogatari,"Comedy, Drama, Shoujo",,,,,,,,,,,,,,
430,Fullmetal Alchemist: The Conqueror of Shamballa,"Military, Comedy, Historical, Drama, Fantasy, Shounen",,,,,,,,,,,,,,
431,Howl no Ugoku Shiro,"Adventure, Drama, Fantasy, Romance",,,,,,,,,,,,,,
432,Iria: Zeiram The Animation,"Action, Adventure, Space, Sci-Fi",,,,,,,,,,,,,,
433,"Kumo no Mukou, Yakusoku no Basho","Drama, Military, Romance, Sci-Fi",,,,,,,,,,,,,,
434,Legend of Lemnear: Kyokuguro no Tsubasa Valkisas,"Action, Adventure, Fantasy",,,,,,,,,,,,,,
435,Magic Knight Rayearth,"Adventure, Comedy, Drama, Fantasy, Magic, Mecha, Romance, Shoujo",,,,,,,,,,,,,,
437,Perfect Blue,"Dementia, Drama, Horror, Psychological",,,,,,,,,,,,,,
438,Phantom The Animation,"Action, Drama, Shounen",,,,,,,,,,,,,,
439,RG Veda,"Adventure, Drama, Fantasy",,,,,,,,,,,,,,
440,Shoujo Kakumei Utena,"Comedy, Drama, Fantasy, Mystery, Psychological, Shoujo",,,,,,,,,,,,,,
441,Shoujo Kakumei Utena: Adolescence Mokushiroku,"Dementia, Drama, Fantasy, Romance, Shoujo, Shoujo Ai",,,,,,,,,,,,,,
442,Naruto Movie 1: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo!,"Adventure, Comedy, Historical, Supernatural, Drama, Shounen",,,,,,,,,,,,,,
443,OnegaiâTeacher: Himitsu na Futari,"Comedy, Ecchi, Romance, Sci-Fi",,,,,,,,,,,,,,
444,Maria-sama ga Miteru: Haru,"Drama, Romance, School, Shoujo, Shoujo Ai",,,,,,,,,,,,,,
445,Tales of Eternia The Animation,"Adventure, Comedy, Romance, Fantasy",,,,,,,,,,,,,,
446,WeiÃ Kreuz GlÃ¼hen,"Action, Drama, Shounen",,,,,,,,,,,,,,
447,WeiÃ Kreuz,"Action, Drama, Shounen",,,,,,,,,,,,,,
448,Tenjou Tenge: The Ultimate Fight,"Adventure, Drama, Martial Arts, Romance, Shounen, Supernatural",,,,,,,,,,,,,,
449,InuYasha Movie 4: Guren no Houraijima,"Action, Adventure, Comedy, Historical, Demons, Supernatural, Drama, Magic, Romance, Fantasy, Shounen",,,,,,,,,,,,,,
450,InuYasha Movie 2: Kagami no Naka no Mugenjo,"Action, Adventure, Comedy, Historical, Demons, Supernatural, Drama, Magic, Romance, Fantasy, Shounen",,,,,,,,,,,,,,
451,InuYasha Movie 3: Tenka Hadou no Ken,"Action, Adventure, Comedy, Historical, Demons, Supernatural, Drama, Magic, Romance, Fantasy, Shounen",,,,,,,,,,,,,,
452,InuYasha Movie 1: Toki wo Koeru Omoi,"Action, Adventure, Comedy, Historical, Demons, Supernatural, Drama, Magic, Romance, Fantasy, Shounen",,,,,,,,,,,,,,
454,.hack//Gift,"Comedy, Fantasy, Game",,,,,,,,,,,,,,
455,Fantastic Children,"Adventure, Fantasy, Mystery, Romance, Sci-Fi, Thriller",,,,,,,,,,,,,,
456,Gokujou Seitokai,"Comedy, School, Slice of Life",,,,,,,,,,,,,,
457,Mushishi,"Adventure, Slice of Life, Mystery, Historical, Supernatural, Fantasy, Seinen",,,,,,,,,,,,,,
458,Buttobi!! CPU,"Comedy, Ecchi, Magic, Sci-Fi, Seinen",,,,,,,,,,,,,,
459,One Piece Movie 1,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen",,,,,,,,,,,,,,
460,One Piece Movie 2: Nejimaki-jima no Daibouken,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen",,,,,,,,,,,,,,
461,One Piece Movie 3: Chinjuu-jima no Chopper Oukoku,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen",,,,,,,,,,,,,,
462,One Piece Movie 4: Dead End no Bouken,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen",,,,,,,,,,,,,,
463,One Piece Movie 5: Norowareta Seiken,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen",,,,,,,,,,,,,,
464,One Piece Movie 6: Omatsuri Danshaku to Himitsu no Shima,"Adventure, Comedy, Fantasy, Shounen",,,,,,,,,,,,,,
465,One Piece Movie 7: Karakuri-jou no Mecha Kyohei,"Adventure, Comedy, Fantasy, Shounen",,,,,,,,,,,,,,
466,One Piece: Taose! Kaizoku Ganzack,"Action, Adventure, Fantasy, Comedy, Super Power, Shounen",,,,,,,,,,,,,,
467,Koukaku Kidoutai: Stand Alone Complex,"Action, Military, Sci-Fi, Police, Mecha, Seinen",,,,,,,,,,,,,,
468,Innocence,"Military, Sci-Fi, Police, Psychological, Mecha",,,,,,,,,,,,,,
469,Karin,"Comedy, Romance, Vampire, School, Shounen",,,,,,,,,,,,,,
470,Okusama wa Joshikousei (TV),"Slice of Life, Comedy, Romance, Drama",,,,,,,,,,,,,,
471,To Heart 2,"Comedy, Drama, Harem, Romance, School, Slice of Life",,,,,,,,,,,,,,
472,To Heart,"Drama, Harem, Romance, School, Slice of Life",,,,,,,,,,,,,,
473,Tide-Line Blue,"Action, Military, Adventure, Drama, Shounen",,,,,,,,,,,,,,
474,Macross Plus,"Drama, Mecha, Military, Romance, Sci-Fi, Space",,,,,,,,,,,,,,
475,Hotori: Tada Saiwai wo Koinegau,"Drama, Sci-Fi",,,,,,,,,,,,,,
476,Ginban Kaleidoscope,"Sports, Supernatural, Drama, Romance",,,,,,,,,,,,,,
477,Aria the Animation,"Sci-Fi, Slice of Life, Fantasy, Shounen",,,,,,,,,,,,,,
478,Sousei no Aquarion,"Action, Mecha, Romance, Super Power, Supernatural, Sci-Fi",,,,,,,,,,,,,,
479,Ueki no Housoku,"Action, Adventure, Comedy, Super Power, Supernatural, Drama, Shounen",,,,,,,,,,,,,,
481,YuâGiâOh! Duel Monsters,"Adventure, Game, Shounen",,,,,,,,,,,,,,
482,YuâGiâOh!: Duel Monsters GX,"Action, Game, Comedy, Fantasy, Shounen",,,,,,,,,,,,,,
483,Kurau Phantom Memory,"Action, Sci-Fi, Space, Super Power, Drama",,,,,,,,,,,,,,
484,Gensoumaden Saiyuuki Movie: Requiem - Erabarezaru Mono e no Chinkonka,"Adventure, Shounen, Supernatural",,,,,,,,,,,,,,
485,Damekko Doubutsu,"Slice of Life, Comedy",,,,,,,,,,,,,,
486,Kino no Tabi: The Beautiful World,"Action, Adventure, Psychological, Slice of Life",,,,,,,,,,,,,,
487,Girls Bravo: Second Season,"Harem, Comedy, Romance, Ecchi, Fantasy, School, Shounen",,,,,,,,,,,,,,
488,Ichigo Mashimaro,"Slice of Life, Comedy",,,,,,,,,,,,,,
489,Kamichu!,"Comedy, Drama, Slice of Life, Supernatural",,,,,,,,,,,,,,
490,Paniponi Dash!,"Comedy, Parody, School",,,,,,,,,,,,,,
492,Armitage III: Dual-Matrix,"Action, Sci-Fi, Adventure, Mecha",,,,,,,,,,,,,,
493,Armitage III: Poly-Matrix,"Action, Military, Sci-Fi, Adventure, Police, Romance, Mecha",,,,,,,,,,,,,,
495,Bakuretsu Hunters,"Adventure, Comedy, Ecchi, Fantasy, Magic, Shounen, Supernatural",,,,,,,,,,,,,,
496,Kamui no Ken,"Adventure, Historical, Drama, Fantasy, Shounen",,,,,,,,,,,,,,
497,Yami to Boushi to Hon no Tabibito,"Adventure, Ecchi, Fantasy, Magic, Mystery, Shoujo Ai",,,,,,,,,,,,,,
498,Haja Taisei Dangaiou,"Action, Sci-Fi, Adventure, Mecha",,,,,,,,,,,,,,
499,Makai Toshi Shinjuku,"Adventure, Horror, Romance, Shounen, Supernatural",,,,,,,,,,,,,,
501,Doraemon,"Adventure, Comedy, Fantasy, Kids, Shounen",,,,,,,,,,,,,,
502,Dragon Ball Movie 1: Shen Long no Densetsu,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",,,,,,,,,,,,,,
503,Eien no Aselia,"Adventure, Drama, Fantasy",,,,,,,,,,,,,,
504,Fatal Fury: The Motion Picture,"Action, Adventure, Drama, Martial Arts, Romance, Shounen",,,,,,,,,,,,,,
505,Fushigiboshi noâFutagohime,"Magic, Comedy, Shoujo",,,,,,,,,,,,,,
506,Glass no Kamen,"Drama, Romance, Shoujo",,,,,,,,,,,,,,
507,Gravitation: Lyrics of Love,"Comedy, Romance, Shoujo, Shounen Ai",,,,,,,,,,,,,,
508,Tottoko Hamtarou,"Adventure, Comedy, Kids",,,,,,,,,,,,,,
509,I My Me! Strawberry Eggs,"Comedy, Drama, Romance, School, Slice of Life",,,,,,,,,,,,,,
510,Kakyuusei 2: Hitomi no Naka no Shoujo-tachi,"Comedy, Drama, Harem, Romance, School",,,,,,,,,,,,,,
511,Kidou Shinsengumi Moeyo Ken TV,"Adventure, Comedy, Historical, Fantasy",,,,,,,,,,,,,,
512,Majo no Takkyuubin,"Adventure, Comedy, Drama, Magic, Romance, Fantasy",,,,,,,,,,,,,,
513,Tenkuu no Shiro Laputa,"Adventure, Fantasy, Romance, Sci-Fi",,,,,,,,,,,,,,
514,Cossette no Shouzou,"Drama, Horror, Magic, Psychological, Romance, Supernatural",,,,,,,,,,,,,,
515,Hajimari no Boukensha-tachi: Legend of Crystania,"Action, Adventure, Fantasy, Magic, Supernatural",,,,,,,,,,,,,,
516,Keroro Gunsou,"Comedy, Mecha, Parody, Sci-Fi, Shounen",,,,,,,,,,,,,,
517,School Rumble: Ichi Gakki Hoshuu,"Comedy, Romance, School, Shounen",,,,,,,,,,,,,,
518,Mahou no Princess Minky Momo,"Magic, Shoujo",,,,,,,,,,,,,,
519,Mahoraba: Heartful days,"Comedy, Drama, Romance, Shounen",,,,,,,,,,,,,,
520,Marmalade Boy Movie,"Romance, Shoujo",,,,,,,,,,,,,,
521,Mermaid Melody Pichi Pichi Pitch,"Adventure, Music, Comedy, Magic, Romance, Shoujo",,,,,,,,,,,,,,
522,Metropolis,"Adventure, Drama, Police, Romance, Sci-Fi, Shounen",,,,,,,,,,,,,,
523,Tonari no Totoro,"Adventure, Comedy, Supernatural",,,,,,,,,,,,,,
524,OnegaiâTwins: Natsu wa Owaranai,"Comedy, Drama, Romance",,,,,,,,,,,,,,
525,Otogizoushi,"Adventure, Drama, Fantasy, Historical",,,,,,,,,,,,,,
526,Boku no Chikyuu wo Mamotte,"Drama, Sci-Fi, Shoujo",,,,,,,,,,,,,,
527,Pokemon,"Action, Adventure, Comedy, Kids, Fantasy",,,,,,,,,,,,,,
528,Pokemon Movie 01: Mewtwo no Gyakushuu,"Action, Adventure, Comedy, Kids, Drama, Fantasy",,,,,,,,,,,,,,
529,Saishuu Heiki Kanojo,"Drama, Military, Romance, School, Sci-Fi",,,,,,,,,,,,,,
530,Bishoujo Senshi Sailor Moon,"Demons, Magic, Romance, Shoujo",,,,,,,,,,,,,,
531,Bishoujo Senshi Sailor Moon R: The Movie,"Drama, Magic, Romance, Shoujo",,,,,,,,,,,,,,
532,Bishoujo Senshi Sailor Moon S,"Drama, Magic, Romance, Shoujo",,,,,,,,,,,,,,
533,Sensei no Ojikan: Doki Doki School Hours,"Comedy, Slice of Life",,,,,,,,,,,,,,
534,Slayers,"Adventure, Comedy, Demons, Magic, Fantasy",,,,,,,,,,,,,,
535,Slayers Next,"Adventure, Comedy, Demons, Magic, Fantasy",,,,,,,,,,,,,,
536,Slayers: The Motion Picture,"Adventure, Comedy, Magic, Fantasy, Shounen",,,,,,,,,,,,,,
537,Tekken,"Action, Sci-Fi, Adventure, Martial Arts",,,,,,,,,,,,,,
538,Shin Tenchi Muyou!,"Comedy, Harem, Romance, Sci-Fi, Shounen",,,,,,,,,,,,,,
539,Tenchi Muyou! Ryououki,"Action, Comedy, Sci-Fi, Shounen, Space",,,,,,,,,,,,,,
540,Tenchi Muyou! Ryououki 2nd Season,"Action, Comedy, Harem, Sci-Fi, Shounen, Space",,,,,,,,,,,,,,
541,Tenchi Muyou! Ryououki 3rd Season,"Action, Comedy, Harem, Sci-Fi, Shounen, Space",,,,,,,,,,,,,,
543,Vampire Hunter D (2000),"Action, Sci-Fi, Horror, Drama, Romance, Vampire, Fantasy",,,,,,,,,,,,,,
544,Venus Senki,"Action, Sci-Fi, Adventure, Space",,,,,,,,,,,,,,
545,Mousou Kagaku Series: Wandaba Style,"Comedy, Sci-Fi",,,,,,,,,,,,,,
546,Wind: A Breath of Heart (TV),"Drama, Romance, School, Supernatural",,,,,,,,,,,,,,
547,Wind: A Breath of Heart OVA,"Romance, Supernatural, School, Drama",,,,,,,,,,,,,,
548,Wonderful Days,"Action, Drama, Romance, Sci-Fi",,,,,,,,,,,,,,
550,YuâGiâOh!,"Action, Game, Comedy, Fantasy, Shounen",,,,,,,,,,,,,,
551,Grappler Baki: Saidai Tournament-hen,"Action, Martial Arts, Shounen, Sports",,,,,,,,,,,,,,
552,Digimon Adventure,"Action, Adventure, Comedy, Fantasy, Kids",,,,,,,,,,,,,,
553,Yami no Matsuei,"Comedy, Drama, Fantasy, Horror, Magic, Shoujo, Shounen Ai, Vampire",,,,,,,,,,,,,,
554,Koutetsu Tenshi Kurumi,"Adventure, Comedy, Drama, Historical, Mecha, Military, Romance, Shounen",,,,,,,,,,,,,,
